Fecha,Estacion,Caudal
1998-01-06,Andacollo,190.42
1998-01-06,BajadaDelAgrio,44.2
1998-01-06,PasodeIndios,219.97
1998-01-07,Andacollo,181.22
1998-01-07,BajadaDelAgrio,43.05
1998-01-07,PasodeIndios,214.29
1998-01-08,Andacollo,182.57
1998-01-08,BajadaDelAgrio,41.85
1998-01-08,PasodeIndios,206.54
1998-01-09,Andacollo,189.19
1998-01-09,BajadaDelAgrio,38.43
1998-01-09,PasodeIndios,201.23
1998-01-10,Andacollo,188.33
1998-01-10,BajadaDelAgrio,37.44
1998-01-10,PasodeIndios,200.54
1998-01-11,Andacollo,181.25
1998-01-11,BajadaDelAgrio,37.44
1998-01-11,PasodeIndios,205.42
1998-01-12,Andacollo,170.3
1998-01-12,BajadaDelAgrio,37.88
1998-01-12,PasodeIndios,202.8
1998-01-13,Andacollo,160.79
1998-01-13,BajadaDelAgrio,38.54
1998-01-13,PasodeIndios,196.07
1998-01-14,Andacollo,150.87
1998-01-14,BajadaDelAgrio,39.41
1998-01-14,PasodeIndios,185.43
1998-01-15,Andacollo,146.23
1998-01-15,BajadaDelAgrio,37.62
1998-01-15,PasodeIndios,175.21
1998-01-16,Andacollo,144.11
1998-01-16,BajadaDelAgrio,35.55
1998-01-16,PasodeIndios,168.57
1998-01-17,Andacollo,138.23
1998-01-17,BajadaDelAgrio,34.38
1998-01-17,PasodeIndios,160.5
1998-01-18,Andacollo,136.59
1998-01-18,BajadaDelAgrio,32.15
1998-01-18,PasodeIndios,156.91
1998-01-19,Andacollo,132.75
1998-01-19,BajadaDelAgrio,30.94
1998-01-19,PasodeIndios,154.37
1998-01-20,Andacollo,131.29
1998-01-20,BajadaDelAgrio,29.57
1998-01-20,PasodeIndios,149.89
1998-01-21,Andacollo,125.82
1998-01-21,BajadaDelAgrio,29.08
1998-01-21,PasodeIndios,145.79
1998-01-22,Andacollo,119.99
1998-01-22,BajadaDelAgrio,28.54
1998-01-22,PasodeIndios,145.64
1998-01-23,Andacollo,117.91
1998-01-23,BajadaDelAgrio,28.14
1998-01-23,PasodeIndios,142.46
1998-01-24,Andacollo,111.45
1998-01-24,BajadaDelAgrio,26.84
1998-01-24,PasodeIndios,135.76
1998-01-25,Andacollo,106.47
1998-01-25,BajadaDelAgrio,26.74
1998-01-25,PasodeIndios,129.88
1998-01-26,Andacollo,101.73
1998-01-26,BajadaDelAgrio,26.74
1998-01-26,PasodeIndios,126.04
1998-01-27,Andacollo,96.58
1998-01-27,BajadaDelAgrio,26.74
1998-01-27,PasodeIndios,123.08
1998-01-28,Andacollo,91.39
1998-01-28,BajadaDelAgrio,27.11
1998-01-28,PasodeIndios,120.22
1998-01-29,Andacollo,91.02
1998-01-29,BajadaDelAgrio,26.9
1998-01-29,PasodeIndios,118.83
1998-01-30,Andacollo,90.52
1998-01-30,BajadaDelAgrio,25.84
1998-01-30,PasodeIndios,116.45
1998-01-31,Andacollo,88.43
1998-01-31,BajadaDelAgrio,25.1
1998-01-31,PasodeIndios,113.17
1998-02-01,Andacollo,86.71
1998-02-01,BajadaDelAgrio,25.01
1998-02-01,PasodeIndios,110.98
1998-02-02,Andacollo,86.1
1998-02-02,BajadaDelAgrio,25.05
1998-02-02,PasodeIndios,108.6
1998-02-03,Andacollo,84.5
1998-02-03,BajadaDelAgrio,25.83
1998-02-03,PasodeIndios,109.65
1998-02-04,Andacollo,83.51
1998-02-04,BajadaDelAgrio,25.39
1998-02-04,PasodeIndios,110.49
1998-02-05,Andacollo,80.27
1998-02-05,BajadaDelAgrio,26.26
1998-02-05,PasodeIndios,110.84
1998-02-06,Andacollo,78.66
1998-02-06,BajadaDelAgrio,25.1
1998-02-06,PasodeIndios,106.66
1998-02-07,Andacollo,77.72
1998-02-07,BajadaDelAgrio,25.01
1998-02-07,PasodeIndios,103.37
1998-02-08,Andacollo,74.98
1998-02-08,BajadaDelAgrio,25.01
1998-02-08,PasodeIndios,100.94
1998-02-09,Andacollo,74.77
1998-02-09,BajadaDelAgrio,24.65
1998-02-09,PasodeIndios,98.6
1998-02-10,Andacollo,74.36
1998-02-10,BajadaDelAgrio,23.82
1998-02-10,PasodeIndios,96.61
1998-02-11,Andacollo,73.01
1998-02-11,BajadaDelAgrio,23
1998-02-11,PasodeIndios,94.06
1998-02-12,Andacollo,72.91
1998-02-12,BajadaDelAgrio,22.57
1998-02-12,PasodeIndios,92.63
1998-02-13,Andacollo,72.5
1998-02-13,BajadaDelAgrio,24.4
1998-02-13,PasodeIndios,102.54
1998-02-14,Andacollo,71.17
1998-02-14,BajadaDelAgrio,26.25
1998-02-14,PasodeIndios,100.75
1998-02-15,Andacollo,71.07
1998-02-15,BajadaDelAgrio,24.94
1998-02-15,PasodeIndios,95.3
1998-02-16,Andacollo,71.07
1998-02-16,BajadaDelAgrio,22.8
1998-02-16,PasodeIndios,93.54
1998-02-17,Andacollo,70.66
1998-02-17,BajadaDelAgrio,22.54
1998-02-17,PasodeIndios,93.67
1998-02-18,Andacollo,71.84
1998-02-18,BajadaDelAgrio,23.61
1998-02-18,PasodeIndios,137.07
1998-02-19,Andacollo,77.76
1998-02-19,BajadaDelAgrio,25.61
1998-02-19,PasodeIndios,96.52
1998-02-20,Andacollo,71.18
1998-02-20,BajadaDelAgrio,26.38
1998-02-20,PasodeIndios,100.74
1998-02-21,Andacollo,69.34
1998-02-21,BajadaDelAgrio,28.7
1998-02-21,PasodeIndios,105.84
1998-02-22,Andacollo,70.89
1998-02-22,BajadaDelAgrio,28.62
1998-02-22,PasodeIndios,100.34
1998-02-23,Andacollo,74.6
1998-02-23,BajadaDelAgrio,33.82
1998-02-23,PasodeIndios,112.89
1998-02-24,Andacollo,68.85
1998-02-24,BajadaDelAgrio,33.46
1998-02-24,PasodeIndios,129.94
1998-02-25,Andacollo,65.07
1998-02-25,BajadaDelAgrio,30.54
1998-02-25,PasodeIndios,108.13
1998-02-26,Andacollo,62.33
1998-02-26,BajadaDelAgrio,27.94
1998-02-26,PasodeIndios,99.4
1998-02-27,Andacollo,61.37
1998-02-27,BajadaDelAgrio,26.54
1998-02-27,PasodeIndios,93.67
1998-02-28,Andacollo,58.89
1998-02-28,BajadaDelAgrio,24.65
1998-02-28,PasodeIndios,89.68
1998-03-01,Andacollo,58.32
1998-03-01,BajadaDelAgrio,24.12
1998-03-01,PasodeIndios,87.84
1998-03-02,Andacollo,57.1
1998-03-02,BajadaDelAgrio,22.39
1998-03-02,PasodeIndios,85.34
1998-03-03,Andacollo,56.64
1998-03-03,BajadaDelAgrio,22.43
1998-03-03,PasodeIndios,82.44
1998-03-04,Andacollo,55.43
1998-03-04,BajadaDelAgrio,22.52
1998-03-04,PasodeIndios,80.85
1998-03-05,Andacollo,55.34
1998-03-05,BajadaDelAgrio,22.52
1998-03-05,PasodeIndios,78.02
1998-03-06,Andacollo,54.61
1998-03-06,BajadaDelAgrio,22.19
1998-03-06,PasodeIndios,78.56
1998-03-07,Andacollo,52.25
1998-03-07,BajadaDelAgrio,21.72
1998-03-07,PasodeIndios,82.07
1998-03-08,Andacollo,51.36
1998-03-08,BajadaDelAgrio,19.97
1998-03-08,PasodeIndios,78.2
1998-03-09,Andacollo,49.05
1998-03-09,BajadaDelAgrio,19.13
1998-03-09,PasodeIndios,77.42
1998-03-10,Andacollo,48.87
1998-03-10,BajadaDelAgrio,21.23
1998-03-10,PasodeIndios,76.18
1998-03-11,Andacollo,48.52
1998-03-11,BajadaDelAgrio,21.6
1998-03-11,PasodeIndios,74.3
1998-03-12,Andacollo,47.39
1998-03-12,BajadaDelAgrio,17.76
1998-03-12,PasodeIndios,73.37
1998-03-13,Andacollo,47.3
1998-03-13,BajadaDelAgrio,17.27
1998-03-13,PasodeIndios,73.37
1998-03-14,Andacollo,47.3
1998-03-14,BajadaDelAgrio,17.44
1998-03-14,PasodeIndios,74.24
1998-03-15,Andacollo,48.36
1998-03-15,BajadaDelAgrio,30.27
1998-03-15,PasodeIndios,125.75
1998-03-16,Andacollo,51.8
1998-03-16,BajadaDelAgrio,128.1
1998-03-16,PasodeIndios,106.2
1998-03-17,Andacollo,52.07
1998-03-17,BajadaDelAgrio,104.48
1998-03-17,PasodeIndios,150.92
1998-03-18,Andacollo,51.01
1998-03-18,BajadaDelAgrio,66.74
1998-03-18,PasodeIndios,141.08
1998-03-19,Andacollo,47.57
1998-03-19,BajadaDelAgrio,43.89
1998-03-19,PasodeIndios,109.14
1998-03-20,Andacollo,46.96
1998-03-20,BajadaDelAgrio,36.39
1998-03-20,PasodeIndios,93.68
1998-03-21,Andacollo,45.84
1998-03-21,BajadaDelAgrio,30.89
1998-03-21,PasodeIndios,87.65
1998-03-22,Andacollo,45.42
1998-03-22,BajadaDelAgrio,31.69
1998-03-22,PasodeIndios,83.85
1998-03-23,Andacollo,44.32
1998-03-23,BajadaDelAgrio,30.36
1998-03-23,PasodeIndios,80.73
1998-03-24,Andacollo,43.9
1998-03-24,BajadaDelAgrio,25.68
1998-03-24,PasodeIndios,78.92
1998-03-25,Andacollo,42.81
1998-03-25,BajadaDelAgrio,27.72
1998-03-25,PasodeIndios,77.78
1998-03-26,Andacollo,42.4
1998-03-26,BajadaDelAgrio,28.54
1998-03-26,PasodeIndios,77.6
1998-03-27,Andacollo,41.33
1998-03-27,BajadaDelAgrio,28.52
1998-03-27,PasodeIndios,77.6
1998-03-28,Andacollo,41.25
1998-03-28,BajadaDelAgrio,27.71
1998-03-28,PasodeIndios,76.24
1998-03-29,Andacollo,40.92
1998-03-29,BajadaDelAgrio,26.84
1998-03-29,PasodeIndios,76.18
1998-03-30,Andacollo,39.86
1998-03-30,BajadaDelAgrio,26.72
1998-03-30,PasodeIndios,75.53
1998-03-31,Andacollo,39.78
1998-03-31,BajadaDelAgrio,25.96
1998-03-31,PasodeIndios,74.13
1998-04-01,Andacollo,39.78
1998-04-01,BajadaDelAgrio,25.51
1998-04-01,PasodeIndios,73.37
1998-04-02,Andacollo,39.78
1998-04-02,BajadaDelAgrio,25.01
1998-04-02,PasodeIndios,73.37
1998-04-03,Andacollo,39.78
1998-04-03,BajadaDelAgrio,24.98
1998-04-03,PasodeIndios,73.37
1998-04-04,Andacollo,39.46
1998-04-04,BajadaDelAgrio,24.26
1998-04-04,PasodeIndios,73.2
1998-04-05,Andacollo,38.42
1998-04-05,BajadaDelAgrio,24.16
1998-04-05,PasodeIndios,71.24
1998-04-06,Andacollo,38.34
1998-04-06,BajadaDelAgrio,24.14
1998-04-06,PasodeIndios,70.95
1998-04-07,Andacollo,38.34
1998-04-07,BajadaDelAgrio,23.43
1998-04-07,PasodeIndios,70.55
1998-04-08,Andacollo,38.34
1998-04-08,BajadaDelAgrio,23.7
1998-04-08,PasodeIndios,70.55
1998-04-09,Andacollo,48.57
1998-04-09,BajadaDelAgrio,24.91
1998-04-09,PasodeIndios,71.18
1998-04-10,Andacollo,80.95
1998-04-10,BajadaDelAgrio,25.03
1998-04-10,PasodeIndios,70.55
1998-04-11,Andacollo,76.62
1998-04-11,BajadaDelAgrio,25.82
1998-04-11,PasodeIndios,72.5
1998-04-12,Andacollo,63.15
1998-04-12,BajadaDelAgrio,27.36
1998-04-12,PasodeIndios,117.21
1998-04-13,Andacollo,61
1998-04-13,BajadaDelAgrio,25.3
1998-04-13,PasodeIndios,103.8
1998-04-14,Andacollo,58.05
1998-04-14,BajadaDelAgrio,28.74
1998-04-14,PasodeIndios,110.29
1998-04-15,Andacollo,59.46
1998-04-15,BajadaDelAgrio,92.82
1998-04-15,PasodeIndios,111.63
1998-04-16,Andacollo,56.46
1998-04-16,BajadaDelAgrio,81.59
1998-04-16,PasodeIndios,151.54
1998-04-17,Andacollo,53.16
1998-04-17,BajadaDelAgrio,52.65
1998-04-17,PasodeIndios,128.65
1998-04-18,Andacollo,50.28
1998-04-18,BajadaDelAgrio,44.47
1998-04-18,PasodeIndios,113.26
1998-04-19,Andacollo,48.96
1998-04-19,BajadaDelAgrio,36.58
1998-04-19,PasodeIndios,104.88
1998-04-20,Andacollo,48.87
1998-04-20,BajadaDelAgrio,37.88
1998-04-20,PasodeIndios,98.87
1998-04-21,Andacollo,48.52
1998-04-21,BajadaDelAgrio,38.06
1998-04-21,PasodeIndios,95.49
1998-04-22,Andacollo,47.39
1998-04-22,BajadaDelAgrio,37
1998-04-22,PasodeIndios,92.5
1998-04-23,Andacollo,46.62
1998-04-23,BajadaDelAgrio,35.53
1998-04-23,PasodeIndios,89.87
1998-04-24,Andacollo,44.4
1998-04-24,BajadaDelAgrio,34.27
1998-04-24,PasodeIndios,88.22
1998-04-25,Andacollo,43.9
1998-04-25,BajadaDelAgrio,32.67
1998-04-25,PasodeIndios,87.21
1998-04-26,Andacollo,43.49
1998-04-26,BajadaDelAgrio,36.46
1998-04-26,PasodeIndios,86.4
1998-04-27,Andacollo,45.25
1998-04-27,BajadaDelAgrio,42.84
1998-04-27,PasodeIndios,92.99
1998-04-28,Andacollo,43.98
1998-04-28,BajadaDelAgrio,64.3
1998-04-28,PasodeIndios,109.68
1998-04-29,Andacollo,42.81
1998-04-29,BajadaDelAgrio,62.52
1998-04-29,PasodeIndios,111.14
1998-04-30,Andacollo,42.73
1998-04-30,BajadaDelAgrio,53.78
1998-04-30,PasodeIndios,103.04
1998-05-01,Andacollo,42.73
1998-05-01,BajadaDelAgrio,45.34
1998-05-01,PasodeIndios,99.53
1998-05-02,Andacollo,42.4
1998-05-02,BajadaDelAgrio,40.95
1998-05-02,PasodeIndios,96.68
1998-05-03,Andacollo,41.33
1998-05-03,BajadaDelAgrio,40.7
1998-05-03,PasodeIndios,94.45
1998-05-04,Andacollo,40.92
1998-05-04,BajadaDelAgrio,40.7
1998-05-04,PasodeIndios,90.96
1998-05-05,Andacollo,39.86
1998-05-05,BajadaDelAgrio,40.64
1998-05-05,PasodeIndios,88.73
1998-05-06,Andacollo,39.78
1998-05-06,BajadaDelAgrio,38.75
1998-05-06,PasodeIndios,87.21
1998-05-07,Andacollo,40.77
1998-05-07,BajadaDelAgrio,38.7
1998-05-07,PasodeIndios,85.15
1998-05-08,Andacollo,42.68
1998-05-08,BajadaDelAgrio,45.55
1998-05-08,PasodeIndios,84.9
1998-05-09,Andacollo,39.32
1998-05-09,BajadaDelAgrio,48.75
1998-05-09,PasodeIndios,96.66
1998-05-10,Andacollo,48.53
1998-05-10,BajadaDelAgrio,50.03
1998-05-10,PasodeIndios,118.31
1998-05-11,Andacollo,69.72
1998-05-11,BajadaDelAgrio,56.37
1998-05-11,PasodeIndios,107.98
1998-05-12,Andacollo,59.71
1998-05-12,BajadaDelAgrio,55.65
1998-05-12,PasodeIndios,121.48
1998-05-13,Andacollo,53.7
1998-05-13,BajadaDelAgrio,53.73
1998-05-13,PasodeIndios,123.82
1998-05-14,Andacollo,52.16
1998-05-14,BajadaDelAgrio,57.92
1998-05-14,PasodeIndios,124.11
1998-05-15,Andacollo,51.36
1998-05-15,BajadaDelAgrio,56.09
1998-05-15,PasodeIndios,123.53
1998-05-16,Andacollo,49.05
1998-05-16,BajadaDelAgrio,51.85
1998-05-16,PasodeIndios,116.75
1998-05-17,Andacollo,48.52
1998-05-17,BajadaDelAgrio,48.48
1998-05-17,PasodeIndios,111.48
1998-05-18,Andacollo,47.39
1998-05-18,BajadaDelAgrio,46.1
1998-05-18,PasodeIndios,107.42
1998-05-19,Andacollo,46.96
1998-05-19,BajadaDelAgrio,44.79
1998-05-19,PasodeIndios,105.01
1998-05-20,Andacollo,45.84
1998-05-20,BajadaDelAgrio,44.07
1998-05-20,PasodeIndios,102.7
1998-05-21,Andacollo,45.42
1998-05-21,BajadaDelAgrio,43.08
1998-05-21,PasodeIndios,99.67
1998-05-22,Andacollo,44.32
1998-05-22,BajadaDelAgrio,42.95
1998-05-22,PasodeIndios,97.67
1998-05-23,Andacollo,44.92
1998-05-23,BajadaDelAgrio,42.95
1998-05-23,PasodeIndios,96.61
1998-05-24,Andacollo,45.79
1998-05-24,BajadaDelAgrio,42.92
1998-05-24,PasodeIndios,95.43
1998-05-25,Andacollo,42.25
1998-05-25,BajadaDelAgrio,42.01
1998-05-25,PasodeIndios,96.96
1998-05-26,Andacollo,44.07
1998-05-26,BajadaDelAgrio,43.82
1998-05-26,PasodeIndios,100.47
1998-05-27,Andacollo,44.57
1998-05-27,BajadaDelAgrio,43.53
1998-05-27,PasodeIndios,97.54
1998-05-28,Andacollo,46.02
1998-05-28,BajadaDelAgrio,43.11
1998-05-28,PasodeIndios,95.49
1998-05-29,Andacollo,46.87
1998-05-29,BajadaDelAgrio,43.91
1998-05-29,PasodeIndios,94.06
1998-05-30,Andacollo,45.5
1998-05-30,BajadaDelAgrio,41.6
1998-05-30,PasodeIndios,97.54
1998-05-31,Andacollo,43.98
1998-05-31,BajadaDelAgrio,40.7
1998-05-31,PasodeIndios,96.75
1998-06-01,Andacollo,42.81
1998-06-01,BajadaDelAgrio,41.38
1998-06-01,PasodeIndios,93.47
1998-06-02,Andacollo,42.73
1998-06-02,BajadaDelAgrio,51.78
1998-06-02,PasodeIndios,91.79
1998-06-03,Andacollo,42.4
1998-06-03,BajadaDelAgrio,38.12
1998-06-03,PasodeIndios,89.23
1998-06-04,Andacollo,41
1998-06-04,BajadaDelAgrio,38.39
1998-06-04,PasodeIndios,89.42
1998-06-05,Andacollo,45.61
1998-06-05,BajadaDelAgrio,34.79
1998-06-05,PasodeIndios,87.9
1998-06-06,Andacollo,62.29
1998-06-06,BajadaDelAgrio,34.81
1998-06-06,PasodeIndios,86.4
1998-06-07,Andacollo,56.03
1998-06-07,BajadaDelAgrio,37.59
1998-06-07,PasodeIndios,97.77
1998-06-08,Andacollo,50.47
1998-06-08,BajadaDelAgrio,37.06
1998-06-08,PasodeIndios,104.02
1998-06-09,Andacollo,48.61
1998-06-09,BajadaDelAgrio,37.44
1998-06-09,PasodeIndios,99.4
1998-06-10,Andacollo,47.39
1998-06-10,BajadaDelAgrio,37.47
1998-06-10,PasodeIndios,96.02
1998-06-11,Andacollo,46.96
1998-06-11,BajadaDelAgrio,38.39
1998-06-11,PasodeIndios,95.56
1998-06-12,Andacollo,45.5
1998-06-12,BajadaDelAgrio,38.48
1998-06-12,PasodeIndios,95.04
1998-06-13,Andacollo,44.32
1998-06-13,BajadaDelAgrio,37.56
1998-06-13,PasodeIndios,94.06
1998-06-14,Andacollo,44.23
1998-06-14,BajadaDelAgrio,37.38
1998-06-14,PasodeIndios,94.06
1998-06-15,Andacollo,44.23
1998-06-15,BajadaDelAgrio,35.61
1998-06-15,PasodeIndios,93.34
1998-06-16,Andacollo,45.26
1998-06-16,BajadaDelAgrio,36.3
1998-06-16,PasodeIndios,91.66
1998-06-17,Andacollo,48.26
1998-06-17,BajadaDelAgrio,38.62
1998-06-17,PasodeIndios,90.19
1998-06-18,Andacollo,48.09
1998-06-18,BajadaDelAgrio,39.66
1998-06-18,PasodeIndios,92.5
1998-06-19,Andacollo,51.74
1998-06-19,BajadaDelAgrio,40.92
1998-06-19,PasodeIndios,96.22
1998-06-20,Andacollo,55.91
1998-06-20,BajadaDelAgrio,47.4
1998-06-20,PasodeIndios,97.6
1998-06-21,Andacollo,53.16
1998-06-21,BajadaDelAgrio,44.74
1998-06-21,PasodeIndios,102.84
1998-06-22,Andacollo,50.28
1998-06-22,BajadaDelAgrio,47.65
1998-06-22,PasodeIndios,105.08
1998-06-23,Andacollo,48.61
1998-06-23,BajadaDelAgrio,44.51
1998-06-23,PasodeIndios,100.94
1998-06-24,Andacollo,47.05
1998-06-24,BajadaDelAgrio,40.49
1998-06-24,PasodeIndios,98.27
1998-06-25,Andacollo,45.84
1998-06-25,BajadaDelAgrio,39.56
1998-06-25,PasodeIndios,95.95
1998-06-26,Andacollo,46.1
1998-06-26,BajadaDelAgrio,38.63
1998-06-26,PasodeIndios,94.91
1998-06-27,Andacollo,46.87
1998-06-27,BajadaDelAgrio,38.51
1998-06-27,PasodeIndios,95.56
1998-06-28,Andacollo,45.5
1998-06-28,BajadaDelAgrio,38.51
1998-06-28,PasodeIndios,95.3
1998-06-29,Andacollo,44.32
1998-06-29,BajadaDelAgrio,38.51
1998-06-29,PasodeIndios,93.86
1998-06-30,Andacollo,43.9
1998-06-30,BajadaDelAgrio,38.96
1998-06-30,PasodeIndios,91.5
1998-07-01,Andacollo,42.81
1998-07-01,BajadaDelAgrio,40.04
1998-07-01,PasodeIndios,92.05
1998-07-02,Andacollo,42.73
1998-07-02,BajadaDelAgrio,39.64
1998-07-02,PasodeIndios,91.41
1998-07-03,Andacollo,48.22
1998-07-03,BajadaDelAgrio,38.61
1998-07-03,PasodeIndios,89.49
1998-07-04,Andacollo,63.01
1998-07-04,BajadaDelAgrio,42.93
1998-07-04,PasodeIndios,106.84
1998-07-05,Andacollo,53.39
1998-07-05,BajadaDelAgrio,66.19
1998-07-05,PasodeIndios,153.77
1998-07-06,Andacollo,49.14
1998-07-06,BajadaDelAgrio,66.65
1998-07-06,PasodeIndios,147.98
1998-07-07,Andacollo,48.52
1998-07-07,BajadaDelAgrio,65.1
1998-07-07,PasodeIndios,131.25
1998-07-08,Andacollo,47.05
1998-07-08,BajadaDelAgrio,60.59
1998-07-08,PasodeIndios,125
1998-07-09,Andacollo,45.84
1998-07-09,BajadaDelAgrio,58.56
1998-07-09,PasodeIndios,121.61
1998-07-10,Andacollo,45.42
1998-07-10,BajadaDelAgrio,56.55
1998-07-10,PasodeIndios,117.32
1998-07-11,Andacollo,44.32
1998-07-11,BajadaDelAgrio,54.11
1998-07-11,PasodeIndios,113.67
1998-07-12,Andacollo,44.23
1998-07-12,BajadaDelAgrio,52.7
1998-07-12,PasodeIndios,111.05
1998-07-13,Andacollo,44.23
1998-07-13,BajadaDelAgrio,51.43
1998-07-13,PasodeIndios,109.37
1998-07-14,Andacollo,43.9
1998-07-14,BajadaDelAgrio,50.24
1998-07-14,PasodeIndios,107.7
1998-07-15,Andacollo,42.81
1998-07-15,BajadaDelAgrio,50.12
1998-07-15,PasodeIndios,106.18
1998-07-16,Andacollo,42.73
1998-07-16,BajadaDelAgrio,50.12
1998-07-16,PasodeIndios,105.28
1998-07-17,Andacollo,42.4
1998-07-17,BajadaDelAgrio,50.06
1998-07-17,PasodeIndios,103.65
1998-07-18,Andacollo,41.33
1998-07-18,BajadaDelAgrio,48.44
1998-07-18,PasodeIndios,101.41
1998-07-19,Andacollo,41.25
1998-07-19,BajadaDelAgrio,47.6
1998-07-19,PasodeIndios,99.34
1998-07-20,Andacollo,40.92
1998-07-20,BajadaDelAgrio,46.45
1998-07-20,PasodeIndios,96.61
1998-07-21,Andacollo,39.86
1998-07-21,BajadaDelAgrio,44.33
1998-07-21,PasodeIndios,95.04
1998-07-22,Andacollo,39.78
1998-07-22,BajadaDelAgrio,44.11
1998-07-22,PasodeIndios,94.06
1998-07-23,Andacollo,39.78
1998-07-23,BajadaDelAgrio,44.04
1998-07-23,PasodeIndios,94.06
1998-07-24,Andacollo,39.78
1998-07-24,BajadaDelAgrio,43.06
1998-07-24,PasodeIndios,93.21
1998-07-25,Andacollo,39.78
1998-07-25,BajadaDelAgrio,42.89
1998-07-25,PasodeIndios,92.5
1998-07-26,Andacollo,39.46
1998-07-26,BajadaDelAgrio,41.93
1998-07-26,PasodeIndios,91.08
1998-07-27,Andacollo,38.42
1998-07-27,BajadaDelAgrio,41.82
1998-07-27,PasodeIndios,88.54
1998-07-28,Andacollo,38.34
1998-07-28,BajadaDelAgrio,42.34
1998-07-28,PasodeIndios,87.59
1998-07-29,Andacollo,38.34
1998-07-29,BajadaDelAgrio,42.89
1998-07-29,PasodeIndios,87.53
1998-07-30,Andacollo,38.34
1998-07-30,BajadaDelAgrio,41.87
1998-07-30,PasodeIndios,88.6
1998-07-31,Andacollo,38.34
1998-07-31,BajadaDelAgrio,41.2
1998-07-31,PasodeIndios,89.23
1998-08-01,Andacollo,38.34
1998-08-01,BajadaDelAgrio,39.78
1998-08-01,PasodeIndios,87.9
1998-08-02,Andacollo,38.34
1998-08-02,BajadaDelAgrio,38.51
1998-08-02,PasodeIndios,87.9
1998-08-03,Andacollo,38.34
1998-08-03,BajadaDelAgrio,36.96
1998-08-03,PasodeIndios,86.71
1998-08-04,Andacollo,38.03
1998-08-04,BajadaDelAgrio,39.05
1998-08-04,PasodeIndios,86.96
1998-08-05,Andacollo,37
1998-08-05,BajadaDelAgrio,38.63
1998-08-05,PasodeIndios,87.71
1998-08-06,Andacollo,36.92
1998-08-06,BajadaDelAgrio,38.51
1998-08-06,PasodeIndios,86.52
1998-08-07,Andacollo,37.56
1998-08-07,BajadaDelAgrio,38.93
1998-08-07,PasodeIndios,86.4
1998-08-08,Andacollo,39.62
1998-08-08,BajadaDelAgrio,38.63
1998-08-08,PasodeIndios,86.71
1998-08-09,Andacollo,39.78
1998-08-09,BajadaDelAgrio,38.51
1998-08-09,PasodeIndios,86.08
1998-08-10,Andacollo,39.46
1998-08-10,BajadaDelAgrio,38.48
1998-08-10,PasodeIndios,87.02
1998-08-11,Andacollo,38.42
1998-08-11,BajadaDelAgrio,37.56
1998-08-11,PasodeIndios,86.21
1998-08-12,Andacollo,38.03
1998-08-12,BajadaDelAgrio,37.44
1998-08-12,PasodeIndios,83.73
1998-08-13,Andacollo,37
1998-08-13,BajadaDelAgrio,37.44
1998-08-13,PasodeIndios,82.19
1998-08-14,Andacollo,37.56
1998-08-14,BajadaDelAgrio,37.47
1998-08-14,PasodeIndios,80.55
1998-08-15,Andacollo,39.62
1998-08-15,BajadaDelAgrio,38.93
1998-08-15,PasodeIndios,80.55
1998-08-16,Andacollo,40.44
1998-08-16,BajadaDelAgrio,42.81
1998-08-16,PasodeIndios,84.6
1998-08-17,Andacollo,42.24
1998-08-17,BajadaDelAgrio,50.83
1998-08-17,PasodeIndios,91.99
1998-08-18,Andacollo,40.68
1998-08-18,BajadaDelAgrio,47.68
1998-08-18,PasodeIndios,98.68
1998-08-19,Andacollo,38.5
1998-08-19,BajadaDelAgrio,45.31
1998-08-19,PasodeIndios,100.68
1998-08-20,Andacollo,38.66
1998-08-20,BajadaDelAgrio,41.7
1998-08-20,PasodeIndios,95.63
1998-08-21,Andacollo,39.38
1998-08-21,BajadaDelAgrio,39.75
1998-08-21,PasodeIndios,92.76
1998-08-22,Andacollo,38.42
1998-08-22,BajadaDelAgrio,40.54
1998-08-22,PasodeIndios,90.39
1998-08-23,Andacollo,38.34
1998-08-23,BajadaDelAgrio,39.69
1998-08-23,PasodeIndios,89.81
1998-08-24,Andacollo,38.34
1998-08-24,BajadaDelAgrio,38.63
1998-08-24,PasodeIndios,89.24
1998-08-25,Andacollo,38.34
1998-08-25,BajadaDelAgrio,38.51
1998-08-25,PasodeIndios,88.79
1998-08-26,Andacollo,38.03
1998-08-26,BajadaDelAgrio,38.54
1998-08-26,PasodeIndios,87.21
1998-08-27,Andacollo,37
1998-08-27,BajadaDelAgrio,39.02
1998-08-27,PasodeIndios,86.52
1998-08-28,Andacollo,36.92
1998-08-28,BajadaDelAgrio,38.51
1998-08-28,PasodeIndios,87.53
1998-08-29,Andacollo,36.92
1998-08-29,BajadaDelAgrio,38.99
1998-08-29,PasodeIndios,87.84
1998-08-30,Andacollo,36.92
1998-08-30,BajadaDelAgrio,40.57
1998-08-30,PasodeIndios,87.9
1998-08-31,Andacollo,37.24
1998-08-31,BajadaDelAgrio,40.7
1998-08-31,PasodeIndios,88.28
1998-09-01,Andacollo,38.26
1998-09-01,BajadaDelAgrio,40.67
1998-09-01,PasodeIndios,88.73
1998-09-02,Andacollo,38.34
1998-09-02,BajadaDelAgrio,39.69
1998-09-02,PasodeIndios,89.93
1998-09-03,Andacollo,38.34
1998-09-03,BajadaDelAgrio,38.63
1998-09-03,PasodeIndios,89.81
1998-09-04,Andacollo,38.34
